SeqID,StudyID,SampleType,Library,WOY,DNAplate,Site,Date,MonthStart
oro163435,oro16,sample,libC,30,32,ALS,2016-07-31,July
oro163436,oro16,sample,libC,30,32,ALS,2016-07-31,July
oro163437,oro16,sample,libC,30,32,ALS,2016-07-31,July
oro163438,oro16,sample,libC,30,32,ALS,2016-07-31,July
oro163439,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163440,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163441,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163442,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163443,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163445,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163446,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163447,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163448,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163449,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163450,oro16,sample,libC,31,32,ALS,2016-08-04,July
oro163451,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163453,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163454,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163455,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163457,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163458,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163459,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163460,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163461,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163462,oro16,sample,libC,32,32,ALS,2016-08-10,August
oro163464,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163465,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163467,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163468,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163469,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163470,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163471,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163472,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163473,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163475,oro16,sample,libC,33,32,ALS,2016-08-17,August
oro163479,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163480,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163481,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163482,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163483,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163484,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163485,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163486,oro16,sample,libC,34,33,ALS,2016-08-25,August
oro163488,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163489,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163490,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163491,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163492,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163493,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163494,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163495,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163496,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163497,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163498,oro16,sample,libC,35,33,ALS,2016-09-01,August
oro163500,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163501,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163502,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163503,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163504,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163506,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163507,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163508,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163509,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163510,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163511,oro16,sample,libC,36,33,ALS,2016-09-07,September
oro163512,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163513,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163514,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163515,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163516,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163517,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163518,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163519,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163522,oro16,sample,libC,37,33,ALS,2016-09-14,September
oro163524,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163525,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163526,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163527,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163528,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163529,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163530,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163531,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163533,oro16,sample,libC,38,33,ALS,2016-09-21,September
oro163537,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163539,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163540,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163541,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163543,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163544,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163545,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163546,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163547,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163549,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163550,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163552,oro16,sample,libC,30,34,MAS,2016-07-31,July
oro163553,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163554,oro16,sample,libC,35,34,MAS,2016-08-30,August
oro163555,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163557,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163558,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163559,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163560,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163561,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163562,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163563,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163565,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163566,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163567,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163568,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163569,oro16,sample,libC,31,34,MAS,2016-08-01,July
oro163570,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163571,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163572a,oro16,sample,libC,35,35,MAS,2016-08-30,August
oro163575,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163576,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163577,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163578,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163579,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163580,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163581,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163582,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163583,oro16,sample,libC,29,35,MAS,2016-07-23,July
oro163960,oro16,sample,libB,31,16,HOL,2016-08-03,July
oro163962,oro16,sample,libB,31,16,HOL,2016-08-03,July
oro163972,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163973,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163974,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163975,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163976,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163977,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163978,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163979,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163981,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163982,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro163983,oro16,sample,libB,30,16,HOL,2016-07-27,July
oro164023,oro16,sample,libC,33,30,HOP,2016-08-21,August
oro164024,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164025,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164026,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164027,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164029,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164030,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164031,oro16,sample,libC,33,31,HOP,2016-08-21,August
oro164034,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164035,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164036,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164037,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164038,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164039,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164040,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164041,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164042,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164045,oro16,sample,libC,34,31,HOP,2016-08-28,August
oro164046,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164047,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164049,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164050,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164053,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164055,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164056,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164057,oro16,sample,libC,36,31,HOP,2016-09-06,September
oro164058,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164060,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164061,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164062,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164063,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164064,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164065,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164066,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164068,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164070,oro16,sample,libC,37,31,HOP,2016-09-12,September
oro164072,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164073,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164075,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164076,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164077,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164078,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164079,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164082,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164083,oro16,sample,libC,37,31,HOP,2016-09-18,September
oro164234,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164235,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164236,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164239,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164240,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164241,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164242,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164243,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164244,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164245,oro16,sample,libD,35,38,CHI,2016-09-03,August
oro164246,oro16,sample,libD,37,38,CHI,2016-09-13,September
oro164247,oro16,sample,libD,37,38,CHI,2016-09-13,September
oro164248,oro16,sample,libD,37,38,CHI,2016-09-13,September
oro164250,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164251,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164252,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164253,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164254,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164255,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164256,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164257,oro16,sample,libD,37,39,CHI,2016-09-13,September
oro164258,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164259,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164261,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164262,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164263,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164264,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164265,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164266,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164267,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164268,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164269,oro16,sample,libD,39,39,CHI,2016-09-28,September
oro164270,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164272,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164273,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164274,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164275,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164276,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164277,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164278,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164279,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164280,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164281,oro16,sample,libD,40,39,CHI,2016-10-05,October
oro164284,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164285,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164286,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164287,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164288,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164289,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164291,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164294,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164295,oro16,sample,libC,31,30,HOP,2016-08-01,July
oro164296,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164297,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164299,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164302,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164303,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164304,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164305,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164306,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164307,oro16,sample,libC,31,30,HOP,2016-08-07,July
oro164308,oro16,sample,libC,33,30,HOP,2016-08-15,August
oro164310,oro16,sample,libC,33,30,HOP,2016-08-15,August
oro164385,oro16,sample,libD,39,39,HOL,2016-09-30,September
oro164386,oro16,sample,libD,39,39,HOL,2016-09-30,September
oro164387,oro16,sample,libD,39,39,HOL,2016-09-30,September
oro164388,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164389,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164390,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164391,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164392,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164393,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164394,oro16,sample,libD,40,39,HOL,2016-10-06,October
oro164486,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164488,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164489,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164490,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164491,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164492,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164494,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164495,oro16,sample,libC,35,30,EPS,2016-09-04,August
oro164496,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164497,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164498,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164499,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164500,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164501,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164502,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164503,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164504,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164505,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164506,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164507,oro16,sample,libC,37,30,EPS,2016-09-12,September
oro164508,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164509,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164510,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164511,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164512,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164513,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164514,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164515,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164516,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164517,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164518,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164519,oro16,sample,libC,38,30,EPS,2016-09-22,September
oro164520,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164522,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164523,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164524,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164525,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164526,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164527,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164528,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164529,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164530,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro164531,oro16,sample,libC,38,30,EPS,2016-09-25,September
oro169127,oro16,sample,libD,43,37,FOX,2016-10-28,October
oro169128,oro16,sample,libD,43,37,FOX,2016-10-28,October
oro169129,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169130,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169132,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169133,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169136,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169137,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169139,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169140,oro16,sample,libD,42,37,FOX,2016-10-21,October
oro169141,oro16,sample,libD,41,37,FOX,2016-10-14,October
oro169142,oro16,sample,libD,41,37,FOX,2016-10-14,October
oro169143,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169144,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169145,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169146,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169147,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169148,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169149,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169150,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169151,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169152,oro16,sample,libD,41,38,FOX,2016-10-14,October
oro169154,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169155,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169156,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169157,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169158,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169159,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169160,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169161,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169162,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169250,oro16,sample,libD,40,38,FOX,2016-10-06,October
oro169252,oro16,sample,libD,35,38,FOX,2016-09-01,August
oro169253,oro16,sample,libD,35,38,FOX,2016-09-01,August
oro169254,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169255,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169256,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169257,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169258,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169259,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169260,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169261,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169263,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169264,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169265,oro16,sample,libD,36,38,FOX,2016-09-08,September
oro169266,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169267,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169268,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169269,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169270,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169271,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169272,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169274,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169275,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169276,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169277,oro16,sample,libD,37,38,FOX,2016-09-15,September
oro169278,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169279,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169280,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169281,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169282,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169283,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169284,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169285,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169286,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169287,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169288,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169289,oro16,sample,libD,38,38,FOX,2016-09-22,September
oro169290,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169291,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169292,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169293,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169294,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169295,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169297,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169298,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169299,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169300,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro169301,oro16,sample,libD,39,38,FOX,2016-09-29,September
oro16CP160001,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160003,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160004,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160005,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160006,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160009,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160010,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160011,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160017,oro16,sample,libD,40,37,MTV,2016-10-06,October
oro16CP160051,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160052,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160053,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160054,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160055,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160056,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160057,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160058,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160059,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160062,oro16,sample,libD,36,37,MTV,2016-09-10,September
oro16CP160063,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160064,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160065,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160066,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160067,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160068,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160069,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160071,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160072,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160073,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160074,oro16,sample,libD,37,37,MTV,2016-09-17,September
oro16CP160076,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160077,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160078,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160079,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160080,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160081,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160096,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160097,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160098,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160100,oro16,sample,libD,38,37,MTV,2016-09-22,September
oro16CP160102,oro16,sample,libD,39,37,MTV,2016-09-29,September
oro16CP160104,oro16,sample,libD,39,37,MTV,2016-09-29,September
oro16CP160105,oro16,sample,libD,39,37,MTV,2016-09-29,September
oro16CP160106,oro16,sample,libD,39,37,MTV,2016-09-29,September
oro16CP160112,oro16,sample,libD,39,37,MTV,2016-09-29,September
